OSM_ID,BUILDING,A_STRT,A_SBRB,A_HSNMBR,B_LEVELS,NAME
205793570,yes,,,,"1",
199625636,yes,,,,"1",
86439676,yes,улица Богдана Хмельницкого,,14А,"3",Россия
107392171,yes,улица Сулимова,,"67","3",
199676474,yes,,,,"1",
32294263,yes,улица Карла Либкнехта,,"22","5",
204822029,yes,,,,"1",
159356752,residential,улица Островского,,38А,"10",
214302365,yes,,,,"1",
42485857,yes,,,"13","5",
214302335,yes,,,,"1",
205793576,yes,,,,"1",
184010582,yes,,,,"1",
101299937,yes,улица Богдана Хмельницкого,,14А/1,"1",Классика
125438282,yes,,,,,
204821998,yes,,,,"1",
86424410,yes,Техникумовская улица,,"13","2",
199625596,yes,,,,"1",
205793457,yes,,,,"1",
59176504,yes,Кыштымская улица,,20а,,
205793496,yes,,,,"1",
32294270,yes,улица Сони Кривой,,"37","5",
103873205,yes,улица Крупской,,"34","2",
199625611,yes,,,,"1",
176663553,yes,улица Жукова,,"24","2",
199625653,yes,,,,"1",
184010589,yes,1-й Прокатный переулок,,"6","1",
204821933,yes,,,,"1",
214302384,yes,,,,"1",
114925964,yes,улица Жукова,,"36","2",
32294237,yes,улица Воровского,,16 к1,"3",Родильное отделение
199676487,yes,,,,"1",
205793597,yes,,,,"1",
205793520,yes,,,,"1",
199625640,yes,,,,"1",
31452793,yes,улица Курчатова,,"20","5",
60200641,yes,Тагильская улица,,24а,"2",Пожарная часть Калининского района
214302405,yes,,,,"1",
86424408,yes,Техникумовская улица,,"32","3",
55883647,yes,проспект Победы,,182а,"5",
199625616,yes,,,,"1",
205793484,yes,,,,"1",
199535044,yes,,,,"1",
107449160,yes,,,,,
214606241,yes,,,,"1",
199676268,yes,,,,"1",
114925864,yes,Краснооктябрьская улица,,"11","2",
130017807,yes,,,,,
205793486,yes,,,,"1",
204675668,yes,,,,"1",
199676290,yes,,,,"1",
92188506,yes,,,,,
192493419,yes,,,,"1",
100694853,yes,,,,,
204821989,yes,,,,"1",
125438312,yes,,,,,
114925875,yes,улица Жукова,,"34","2",
60200623,yes,Кыштымская улица,,"34","2",
189187579,yes,,,,"2",
205793593,yes,,,,"1",
199676401,yes,,,,"1",
214302417,yes,,,,"1",
199625615,yes,,,,"1",
103873272,yes,,,,"1",
199676376,yes,,,,"1",
205793452,yes,,,,"1",
55883653,yes,улица Островского,,"2","4",
125578159,yes,,,,,
125438318,yes,,,,,
199676501,yes,,,,"1",
205793575,yes,,,,"1",
204822051,yes,,,,"1",
184010583,yes,,,,"1",
204821945,yes,,,,"1",
55883630,yes,переулок Островского,,"8","2",
205793561,yes,,,,"1",
130017784,yes,,,,,
31454368,yes,улица Доватора,,"34","3",МБОУ ООШ № 110 (ДДТ)
199625681,yes,,,,"1",
31452794,yes,улица Курчатова,,"18","5",
105578590,yes,,,,"1",
130031471,yes,,,,,
214302411,yes,,,,"1",
31454369,yes,улица Доватора,,34а,"10",
184016749,yes,,,,"1",
184010587,yes,1-й Прокатный переулок,,"8","1",
214302374,yes,,,,"1",
86424471,yes,улица Доватора,,"19","5",
204821920,yes,,,,"1",
254817566,yes,,,,,
199625613,yes,,,,"1",
194786560,yes,,,,,
205793470,yes,,,,"1",
199625670,yes,,,,"1",
220750731,yes,,,,,
86424452,yes,улица Доватора,,17А,"3",
199534884,yes,,,,"1",
204821924,yes,,,,"1",
103873274,yes,улица Курчатова,,11А,"2",
55883702,yes,Кыштымская улица,,"10","9",
105578543,yes,,,,"1",
88049758,yes,улица Жукова,,"14","5",
204821973,yes,,,,"1",
55883654,yes,,,,"1",
199676439,yes,,,,"1",
199676463,yes,,,,"1",
130005290,yes,,,,,
205793531,yes,,,,"1",
199625698,yes,,,,"1",
86424407,yes,,,,"1",
199625630,yes,,,,"1",
205793497,yes,,,,"1",
125294056,yes,Кыштымская улица,,32/1,"2",
101299938,yes,улица Богдана Хмельницкого,,14К1,"1",Салон МТС
32895887,yes,проспект Ленина,,"65","6",
204822035,yes,,,,"1",
32294244,yes,,,,"3",
199625608,yes,,,,"1",
199676453,yes,,,,"1",
92246563,yes,Трудовая улица,,"29","5",
32294246,yes,улица Воровского,,16а,"1","Храм в честь иконы Божией матери ""Нечаяной радости"""
214606374,yes,,,,"1",
55883668,yes,Каслинская улица,,"24","3",
214302339,yes,,,,"1",
184010588,yes,,,,"1",
189378230,yes,,,,"1",
204822024,yes,,,,"1",
199625655,yes,,,,"1",
184010592,yes,,,,"1",
86424399,yes,Техникумовская улица,,"11","2",
55883641,yes,Каслинская улица,,28а,"2",
125438288,yes,,,,,
204822370,yes,,,,"1",
205793580,yes,,,,"1",
92246519,yes,улица 60 лет Октября,,24а,"5",
93181840,yes,Свердловский проспект,,"59","4",Дворец пионеров и школьников им. Крупской
199625622,yes,,,,"1",
86544028,yes,,,,"1",
125578207,yes,Свердловский тракт,,5/13,,
59176525,school,улица Калинина,,"28","3",
55883706,yes,проспект Победы,,"182","5",
214606357,yes,,,,"1",
184010581,yes,,,,"1",
86424432,yes,Техникумовская улица,,32а,"1",
214302372,yes,,,,"1",
204822372,yes,,,,"1",
125294039,yes,улица Братьев Кашириных,,"32","10",
79092896,yes,,,,"3",Зал камерной и органной музыки Челябинской филармонии
115064500,yes,улица 50 лет ВЛКСМ,,"1",,
189378233,yes,1-я Томинская улица,,"1",,
189378217,industrial,,,,,
35977290,yes,Кыштымская улица,,"32","4",Свято-Симеоновская церковь
288901701,yes,,,,,
205793515,yes,,,,"1",
130017803,yes,,,,,
205793459,yes,,,,"1",
254820814,yes,,,,,
130005233,yes,,,,,
55883656,yes,Кыштымская улица,,10а,"9",
86924923,yes,Свердловский тракт,,23а,,
114095880,yes,улица Жукова,,"40","2",
204822047,yes,,,,"1",
55883629,yes,Кыштымская улица,,"12","5",
92246491,yes,улица 60 лет Октября,,"24","5",
205793509,yes,,,,"1",
214606422,yes,,,,"1",
254817568,yes,,,,,
199625688,yes,,,,"1",
199676412,yes,,,,"1",
32294247,yes,,,,"3",
205793594,yes,,,,"1",
60200889,yes,,,,"2",
184010574,yes,,,,"1",
199625624,yes,,,,"1",
197944085,yes,,,,"1",
60200887,yes,,,,"1",
214302306,yes,,,,"1",
214302442,yes,,,,"1",
205793586,yes,,,,"1",
214606138,yes,,,,"1",
125438321,yes,,,,"1",
199625671,yes,,,,"1",
205793517,yes,,,,"1",
204821963,yes,,,,"1",
199676403,yes,,,,"1",
92246577,yes,Трудовая улица,,27б,"2",Детский сад №192
199625669,yes,,,,"1",
184016751,yes,,,,"1",
105578607,garages,,,,,
199676493,yes,,,,"1",
214302401,yes,,,,"1",
184016767,yes,,,,"1",
103873409,yes,улица Крупской,,"32","2",
32294268,yes,улица Сони Кривой,,37а,"3",
86544038,yes,,,,"1",
199625625,yes,,,,"1",
199625689,yes,,,,"1",
204822359,yes,,,,"1",
199676422,yes,,,,"1",
288787124,yes,улица Шарова,,"73","2",
110554077,yes,улица Сулимова,,"69","5",
184016750,yes,,,,"1",
199625597,yes,,,,"1",
199534793,yes,,,,"1",
114647388,yes,Трудовая улица,,"20","10",
130017785,yes,,,,,
183988171,yes,,,,"1",
59176646,yes,Кыштымская улица,,"20",,
189378225,garage,,,,,
204821947,yes,,,,"1",
199676409,yes,,,,"1",
214302283,yes,,,,"1",
194062622,yes,,,,"1",
114647368,yes,улица Вахтангова,,"10","2",
205793442,yes,,,,"1",
214302370,yes,,,,"1",
204821936,yes,,,,"1",
60200631,yes,улица Калинина,,"21","4",
199676486,yes,,,,"1",
214606389,yes,,,,"1",
31453682,yes,улица Сулимова,,"73","10",
60200649,yes,Кыштымская улица,,"28","6",
126363636,yes,улица Сулимова,,"155","1",
130017780,yes,,,,,
199625693,yes,,,,"1",
114647353,yes,улица Вахтангова,,"8","2",
199625644,yes,,,,"1",
92246540,yes,Трудовая улица,,29а,"5",
184010584,yes,,,,"1",
130005246,yes,,,,,
32895826,yes,улица Сони Кривой,,"30","5",
199625673,yes,,,,"1",
199625667,yes,,,,"1",
204822032,yes,,,,"1",
55883683,yes,Каслинская улица,,"26","3",
205793512,yes,,,,"1",
214302299,yes,,,,"1",
183988188,yes,,,,"1",
86929979,school,улица 50 лет ВЛКСМ,,7Б,"3",
205793554,yes,,,,"1",
204822362,yes,,,,"1",
31452795,yes,улица Курчатова,,"16","5",
32294252,yes,улица Воровского,,16 к3,"1",
179736334,yes,,,,"1",
32294262,yes,улица Карла Либкнехта,,20а,"2",
204822038,yes,,,,"1",
204822010,yes,,,,"1",
125310032,yes,Каслинская улица,,5А,"1",
42485889,yes,,,,,
31453679,yes,улица Сулимова,,"71","10",
42485858,yes,улица Шарова,,"62","2",
55883672,yes,улица Островского,,"5","3",
199625679,yes,,,,"1",
130519643,yes,,,,,
31452797,yes,улица Курчатова,,"16","5",
204821958,yes,,,,"1",
214302336,yes,,,,"1",
208074509,yes,,,,"1",
189378231,industrial,,,,,
205793503,yes,,,,"1",
205793437,yes,,,,"1",
204822020,yes,,,,"1",
55883692,yes,Кыштымская улица,,"14","5",
199535011,yes,,,,"1",
214302362,yes,,,,"1",
214302333,yes,,,,"1",
59176524,yes,Кыштымская улица,,"22","5",
199625697,yes,,,,"1",
183988180,yes,,,,"1",
199676425,yes,,,,"1",
199625618,yes,,,,"1",
199625664,yes,,,,"1",
189378223,industrial,,,,,
86424426,yes,Техникумовская улица,,"30","3",
59176565,yes,проспект Победы,,"173","5",
204822054,yes,,,,"1",
55883621,yes,переулок Островского,,"6","2",
55883638,yes,улица Островского,,5а,"2",
205793546,yes,,,,"1",
199676444,yes,,,,"1",
204822368,yes,,,,"1",
199676397,yes,,,,"1",
199625639,yes,,,,"1",
204822357,yes,,,,"1",
204822354,yes,,,,"1",
254817579,yes,,,,,
105578599,yes,,,,,
184010586,yes,,,,"1",
214302420,yes,,,,"1",
189183905,yes,,,,"3",
130005273,yes,,,,,
205793518,yes,,,,"1",
184016747,yes,,,,"1",
199676297,yes,,,,"1",
199676300,yes,,,,"1",
204822377,yes,,,,"1",
116847171,yes,,,,"1",Копия мавзолея В.И. Ленину
205793553,yes,,,,"1",
199534948,yes,,,,"1",
59176553,yes,Кыштымская улица,,"18","5",
105578556,yes,,,,"1",
199625680,yes,,,,"1",
128250747,yes,,,,,
60200651,supermarket,Кыштымская улица,,"30","2",Spar
184010578,yes,,,,"1",
214302410,yes,,,,"1",
214302368,yes,,,,"1",
32294261,yes,улица Карла Либкнехта,,"20","5",
105578565,yes,Каслинская улица,,5к2,"5",Леди-прима
125309964,yes,Каслинская улица,,1Б,"2",
32294272,yes,улица Сони Кривой,,"35","5",
42485859,yes,,,,,
205793538,yes,,,,"1",
32294278,yes,улица Сони Кривой,,33а,"2",
130031462,yes,,,,,
31454538,yes,улица Сулимова,,75а,"10",
199625637,yes,,,,"1",
205793558,yes,,,,"1",
31453677,yes,улица Крупской,,"30","5",
31452800,yes,улица Курчатова,,18а,"10",
204821916,yes,,,,"1",
104400863,public,Свердловский проспект,,59/1,"3",Дворец пионеров
205793589,yes,,,,"1",
86439819,yes,улица Жукова,,"1","5",
189378226,hangar,,,,,
220736197,garages,,,,,
123315565,yes,улица Жукова,,"3","5",
214302349,yes,,,,"1",
199625614,yes,,,,"1",
199534966,yes,,,,"1",
204822014,yes,,,,"1",
92246531,yes,улица 60 лет Октября,,22а,"5",
42485864,yes,Рессорная улица,,"18",,
31454375,yes,улица Сулимова,,92б,"10",
86439744,yes,улица Богдана Хмельницкого,,"14","5",
205793534,yes,,,,"1",
205793577,yes,,,,"1",
205793501,yes,,,,"1",
205793505,yes,,,,"1",
199625672,yes,,,,"1",
32294280,yes,Красная улица,,"44","2",
205793476,yes,,,,"1",
183988185,yes,Прокатная улица,,"7","1",
199625619,yes,,,,"1",
123568243,garages,,,,,
214302406,yes,,,,"1",
205793599,yes,,,,"1",
205793567,yes,,,,"1",
55883680,yes,Каслинская улица,,"28","3",
94972316,yes,улица Жукова,,"7",,
130005268,yes,,,,,
199676287,yes,,,,"1",
199625634,yes,,,,"1",
199625696,yes,,,,"1",
88050167,yes,улица Жукова,,"9",,
199625638,yes,,,,"1",
86424460,yes,улица Доватора,,"17","3",
31452799,yes,улица Воровского,,21б,"10",
204821985,yes,,,,"1",
31454370,yes,улица Доватора,,34б,"10",
115064529,yes,улица 50 лет ВЛКСМ,,3А,"5",
114647354,yes,Уржумская улица,,"5","2",
199534995,yes,,,,"1",
214302443,yes,,,,"1",
204822023,yes,,,,"1",
199676428,yes,,,,"1",
92246541,yes,улица 60 лет Октября,,"22","5",
194781059,yes,Свердловский тракт,,5/16,,
214302425,yes,,,,"1",
130519633,yes,,,,,
214302311,yes,,,,"1",
123568242,garages,,,,,
199676434,yes,,,,"1",
176803040,yes,улица Мира,,25А,,
130017813,yes,,,,,
204822378,yes,,,,"1",
88049769,yes,улица Жукова,,"13",,
126183514,yes,улица Жукова,,5а,"2",Mc Burger
214302398,yes,,,,"1",
60200660,yes,улица Калинина,,21а,"6",
86424463,yes,улица Шаумяна,,73А,"2",
86424447,yes,улица Доватора,,"32","3",
189186310,yes,,,,"1",
114647369,yes,улица Вахтангова,,10а,"2",
88049856,yes,улица Жукова,,"26",,
126183551,yes,улица Богдана Хмельницкого,,17/1,"1",
205490062,yes,,,,"1",
114929745,yes,улица Жукова,,"25",,
42485891,yes,,,,,
92188502,yes,,,,,
199676365,yes,,,,"1",
42485862,yes,,,,,
214606255,yes,,,,"1",
32294251,yes,улица Воровского,,"16","9",Челябинская городская больница №1
199676288,yes,,,,"1",
130017795,yes,,,,,
31454374,yes,улица Сулимова,,92а,"10",
183988176,yes,Прокатная улица,,18А,"10",
88050410,yes,улица Жукова,,"11",,
204822367,yes,,,,"1",
199676350,yes,,,,"1",
199625598,yes,,,,"1",
114647343,yes,Уржумская улица,,"4","2",
205793431,yes,,,,"1",
85073904,yes,улица Труда,,"157","3",
214302340,yes,,,,"1",
159356753,yes,Кыштымская улица,,3А,"10",
92246504,yes,Трудовая улица,,27а,"5",
88050045,yes,улица Богдана Хмельницкого,,"17",,
130017806,yes,,,,,
199625607,yes,,,,"1",
114929734,yes,улица Жукова,,"29","2",
201448506,yes,,,,"2",
26560709,commercial,Каслинская улица,,"64","3",
114929773,yes,Краснооктябрьская улица,,"10","2",
114929706,yes,улица Жукова,,"31","2",
213892022,yes,,,,"1",
204822371,yes,,,,"1",
85073902,yes,Красная улица,,"4","6",
214302415,yes,,,,"1",
204822369,yes,,,,"1",
55883678,yes,Кыштымская улица,,"3","5",
204822355,yes,,,,"1",
204821977,yes,,,,"1",
184016765,yes,,,,"1",
214302403,yes,,,,"1",
204822025,yes,,,,"1",
114925913,yes,улица Жукова,,"27",,
214302432,yes,,,,"1",
199676358,yes,,,,"1",
130005248,yes,,,,,
214302325,yes,,,,"1",
213892053,yes,,,,"1",
213892001,yes,,,,"1",
204822361,yes,,,,"1",
213892035,yes,,,,"1",
199625646,yes,,,,"1",
214302314,yes,,,,"1",
199625605,yes,,,,"1",
114929714,yes,улица Жукова,,"35","2",
213891981,yes,,,,"1",
213892062,yes,,,,"1",
199625690,yes,,,,"1",
220736212,garages,,,,,
199676446,yes,,,,"1",
31453675,yes,улица Курчатова,,"9","4",Челябинский кооперативный техникум
32294322,yes,улица Воровского,,"17","9",
115774827,yes,,,,,
55883633,yes,Каслинская улица,,36А,"5",
123567968,yes,Прокатная улица,,"18","10",
205793526,yes,,,,"1",
59176632,yes,проспект Победы,,"171","2",
220736204,garages,,,,,
199534834,yes,,,,"1",
214302436,yes,,,,"1",
183988195,yes,,,,"1",
205793537,yes,,,,"1",
42485868,yes,,,,,
205793488,yes,,,,"1",
55883649,yes,Кыштымская улица,,"5","3",
31453670,yes,улица Воровского,,19а,"10",
204822004,yes,,,,"1",
214302288,yes,,,,"1",
55883631,yes,Каслинская улица,,"30","4",
199625595,yes,,,,"1",
114095879,yes,улица Жукова,,"37","10",
164342203,yes,,,,"10",
59176562,yes,Кыштымская улица,,"13","2",
201367994,yes,,,,"1",
55883703,yes,Кыштымская улица,,"7","3",
86424427,yes,улица Каменный Лог,,"11","3",
199534797,yes,,,,"1",
164344097,yes,улица Жукова,,"21",,
199676315,yes,,,,"1",
59176634,yes,Кыштымская улица,,"17","5",
213892008,yes,,,,"1",
59176480,yes,Кыштымская улица,,"15","3",
288787135,yes,,,,,
288901726,yes,,,,,
55883659,yes,Кыштымская улица,,"9","3",
199629384,yes,,,,"1",
183988204,yes,Доменная улица,,,"1",
31453668,yes,улица Воровского,,19а,"10",
199676435,yes,,,,"1",
199676311,yes,,,,"1",
214302393,yes,,,,"1",
128250741,yes,,,,,
205490061,yes,,,,"1",
213892089,yes,,,,"1",
199676362,yes,,,,"1",
31453680,yes,улица Сулимова,,"75","10",
55883677,yes,проспект Победы,,"178","5",
88049995,yes,улица Жукова,,9А,,
205793540,yes,,,,"1",
31453678,yes,улица Сулимова,,75в,"5",
214302294,yes,,,,"1",
85073918,yes,,,,"1",
59176608,yes,Кыштымская улица,,"19","5",
194787554,yes,Свердловский тракт,,17в,"1",
199676418,yes,,,,"1",
199625599,yes,,,,"1",
115064479,yes,улица Жукова,,44А,"5",
199625626,yes,,,,"1",
205793494,yes,,,,"1",
204821928,yes,,,,"1",
105578603,yes,Каслинская улица,,1А,"2",
199625621,yes,,,,"1",
211483640,yes,,,,"1",
92246570,yes,Трудовая улица,,25б,"2",Детский сад №197
115774868,yes,,,,,
31452806,yes,улица Курчатова,,16а,"9",
205793563,yes,,,,"1",
214302360,yes,,,,"1",
199625631,yes,,,,"1",
128250618,yes,,,,,
214302433,yes,,,,"1",
32294275,yes,улица Сони Кривой,,35а,"9",
204821934,yes,,,,"1",
205490066,yes,,,,"1",
214606247,yes,,,,"1",
105578582,yes,Кожзаводская улица,,"138","3",
288901727,yes,,,,,
199625632,yes,,,,"1",
204821922,yes,,,,"1",
199625665,yes,,,,"1",
85073907,yes,,,,"1",
86439844,yes,улица Первого Спутника,,"4","4",
110554074,yes,улица Доватора,,34В,"10",
214302388,yes,,,,"1",
154647377,yes,Свердловский тракт,,7в,,
130017744,yes,Троицкий тракт,,48а,,Регина
220750732,yes,,,,,
220736215,garages,,,,,
183988170,yes,Доменная улица,,"36","1",
214302341,yes,,,,"1",
254820821,yes,,,,,
115774823,yes,,,,,
214302320,yes,,,,"1",
214302282,yes,,,,"1",
92246486,yes,улица 60 лет Октября,,20а,"5",
204822376,yes,,,,"1",
204821993,yes,,,,"1",
31452796,yes,улица Курчатова,,"14","5",
204821938,yes,,,,"1",
99018204,garages,,,,"1",
37641350,yes,Каслинская улица,,"34","4",
199676326,yes,,,,"1",
31458232,yes,улица Воровского,,23а,"5",
59176628,yes,улица Калинина,,"26","5",
205490065,yes,,,,"1",
199625678,yes,,,,"1",
183988198,yes,Доменная улица,,,"1",
214302318,yes,,,,"1",
86424433,yes,Трактовая улица,,"25","3",
201366167,yes,,,,"1",
199629339,yes,,,,"1",
130624500,yes,,,,,
204822360,yes,,,,"1",
204822358,yes,,,,"1",
114929772,yes,Социалистическая улица,,"38",,
204822373,yes,,,,"1",
199629337,yes,,,,"1",
213892068,yes,,,,"1",
205487752,yes,Каслинская улица,,15а,"1",
125309978,yes,Кожзаводская улица,,"20","2",
114647371,yes,улица Приборостроителей,,"7","2",
214606199,yes,,,,"1",
205793549,yes,,,,"1",
199676342,yes,,,,"1",
32294274,yes,улица Сони Кривой,,"33","5",
99018201,yes,,,,"1",
199676398,yes,,,,"1",
31452801,yes,улица Курчатова,,20а,"2",
210261572,yes,,,,"2",
86424454,yes,улица Доватора,,"30","3",
31453691,yes,улица Сулимова,,"94","5",
83834469,yes,Каслинская улица,,"15","5",
115064469,yes,улица Жукова,,44Б,"2",
214606037,yes,,,,"1",
99018203,garages,,,,"1",
213892028,yes,,,,"1",
213892073,yes,,,,"1",
92246454,yes,улица 60 лет Октября,,"20","5",
149514111,yes,улица Жукова,,37а,"10",
214302427,yes,,,,"1",
213892078,yes,,,,"1",
213891992,yes,,,,"1",
214302292,yes,,,,"1",
183988174,yes,Доменная улица,,"38","1",
100694960,yes,,,,,
199676381,yes,,,,"1",
214302300,yes,,,,"1",
105578587,yes,,,,,
194787556,yes,Свердловский тракт,,23а/1,,
204822375,yes,,,,"1",
204822057,yes,,,,"1",
220750734,yes,,,,,
185813508,yes,Прокатная улица,,20А,"10",
164342204,yes,шоссе Металлургов,,"26","10",
214302355,yes,,,,"1",
92246488,yes,Трудовая улица,,25а,"5",
114639653,yes,улица Приборостроителей,,"22","5",
139264785,yes,проспект Ленина,,63а,"1",
114929731,yes,,,,,
128250719,yes,,,,,
60145360,yes,,,"46","2",
214302337,yes,,,,"1",
115774851,yes,,,,,
125124425,yes,улица Доватора,,32б,"4",
201448508,yes,,,,"2",
102188086,yes,улица Воровского,,15В,"15",
60200646,yes,улица Калинина,,"19","5",
199676282,yes,,,,"1",
42485874,yes,,,,,
213892019,yes,,,,"1",
205793521,yes,,,,"1",
104302900,yes,шоссе Металлургов,,"19",,
214302400,yes,,,,"1",
214302407,yes,,,,"1",
88050204,yes,улица Мира,,"24",,
204821981,yes,,,,"1",
220750730,yes,,,,,
213892043,yes,,,,"1",
110554052,yes,улица Доватора,,34Г,"10",
205793556,yes,,,,"1",
214302439,yes,,,,"1",
199625650,yes,,,,"1",
32294259,yes,улица Карла Либкнехта,,"18","5",
184007301,yes,Доменная улица,,"40","1",
183988202,yes,Доменная улица,,,"1",
88050221,yes,улица Жукова,,13А,,
199625635,yes,,,,"1",
214606337,yes,,,,"1",
86439832,yes,улица Жукова,,1А,"5",
213892084,yes,,,,"1",
220736206,garages,,,,,
200914623,yes,,,,"1",
200206871,yes,,,,"1",
130103106,yes,,,,"2",
199629320,yes,,,,"1",
199534860,yes,,,,"1",
32294276,yes,Красная улица,,40а,"3",
199534858,yes,,,,"1",
217644855,yes,,,,,
214302375,yes,,,,"1",
105578557,yes,,,,"1",
114929756,yes,Электростальская улица,,"25",,
213515763,yes,,,,"1",
199629315,yes,,,,"1",
115774839,yes,,,,,
42485861,yes,,,,,
125310019,yes,,,,"1",
130017777,yes,,,,,
32294344,yes,улица Воровского,,21а,"5",
199676370,yes,,,,"1",
129748613,yes,,,,,
214302326,yes,,,,"1",
55883650,yes,проспект Победы,,"176","5",
125124429,yes,улица Доватора,,32в,"3",
114929712,yes,Краснооктябрьская улица,,"8","2",
214606117,yes,,,,"1",
214302317,yes,,,,"1",
100694714,yes,,,,,Газ-Проминвест
125294044,apartments,улица Работниц,,"72","8",
59176530,yes,улица Калинина,,24а,"2",
199676404,yes,,,,"1",
213885346,yes,,,,"1",
59176593,yes,Кыштымская улица,,17а,"5",
205793544,yes,,,,"1",
199625628,yes,,,,"1",
60200626,yes,Каслинская улица,,60А,"4",
213892010,yes,,,,"1",
220736198,garages,,,,,
32294342,yes,улица Воровского,,17а,"5",
32895888,yes,проспект Ленина,,"63","6",
114647361,yes,Павелецкая улица,,"11","2",
214302342,yes,,,,"1",
204821969,yes,,,,"1",
115064491,yes,улица Жукова,,42А,,Общежитие ЧЮТ
204818350,yes,,,,"1",
200046463,yes,,,,"1",
83834472,yes,Каслинская улица,,"17","5",
60200659,yes,Каслинская улица,,60Б,"6",
184007304,yes,,,,"1",
201380814,yes,,,,"1",
194328961,garages,,,,,
199625603,yes,,,,"1",
194328962,garages,,,,,
114647380,yes,Трудовая улица,,"18","10",
32895890,yes,улица Сони Кривой,,"28","6",
214302343,yes,,,,"1",
31454373,yes,улица Сулимова,,94в,"10",
55883697,yes,Кыштымская улица,,7а,"10",
199535418,yes,,,,"1",
114647345,yes,Павелецкая улица,,9б,"2",
213892039,yes,,,,"1",
123568105,apartments,Доменная улица,,"45","9",
42485879,yes,улица 30-летия Октября,,,,
214606397,yes,,,,"1",
32895889,yes,Красная улица,,"38","3",
199676266,yes,,,,"1",
59176615,yes,Кыштымская улица,,19а,"5",
59176539,yes,,,,"1",
220736208,garages,,,,,
187173948,house,Октябрьская улица,,"46",,
214302376,yes,,,,"1",
201384164,yes,,,,"1",
213515848,yes,,,,"1",
128250687,yes,,,,,
214302373,yes,,,,"1",
59176468,yes,проспект Победы,,"169","5",
114647370,yes,Павелецкая улица,,13а,"2",
220736210,garages,,,,,
214302346,yes,,,,"1",
179736012,yes,,,,"1",
199629365,yes,,,,"1",
213892080,yes,,,,"1",
205793535,yes,,,,"1",
31453684,yes,улица Сулимова,,"96","5",
183988201,yes,Доменная улица,,"43","1",
214302313,yes,,,,"1",
199091028,yes,,,,"1",
214302429,yes,,,,"1",
213892020,yes,,,,"1",
199625629,yes,,,,"1",
288787126,yes,,,,,
213892014,yes,,,,"1",
214302380,yes,,,,"1",
214302344,yes,,,,"1",
200914692,yes,,,,"1",
114647365,yes,Павелецкая улица,,7а,"2",
183988186,yes,Доменная улица,,,"1",
123568123,yes,Аральская улица,,"51","1",
214302309,yes,,,,"1",
204822356,yes,,,,"1",
204821931,yes,,,,"1",
204821965,yes,,,,"1",
184007302,yes,,,,,
220736214,garages,,,,,
92246547,yes,Трудовая улица,,"23","5",
199629326,yes,,,,"1",
60200622,yes,улица Калинина,,"17","5",
42485893,yes,,,,,
220736205,garages,,,,,
213892031,yes,,,,"1",
31452798,yes,улица Курчатова,,"12","4",Транстелеком
123568099,yes,Аральская улица,,"43","1",
213892058,yes,,,,"1",
204822365,yes,,,,"1",
199625658,yes,,,,"1",
201448505,yes,,,,"1",
125294046,yes,улица Работниц,,72Б,"10",
201448504,yes,,,,"1",
88050249,yes,улица Мира,,24А,,
220736201,garages,,,,,
183988193,yes,Прокатная улица,,"20","10",
125294042,yes,,,,"1",
204822366,yes,,,,"1",
32294330,yes,улица Воровского,,"15","5",
213891998,yes,,,,"1",
201448509,yes,,,,"2",
183988191,yes,Доменная улица,,,"1",
130103136,yes,,,,"2",
199629283,yes,,,,"1",
214302322,yes,,,,"1",
213885361,yes,,,,"1",
194787553,yes,Свердловский тракт,,25а,"1",
114929703,yes,Социалистическая улица,,36А,,
86424448,yes,улица Доватора,,30д,"10",
200914658,yes,,,,"1",
217644856,yes,,,,,
213885297,yes,,,,"1",
125438334,yes,,,,,
204818466,garages,,,,,
125310198,yes,,,,,
220736216,garages,,,,,
204822374,yes,,,,"1",
214302379,yes,,,,"1",
213515792,yes,,,,"1",
31452803,yes,улица Курчатова,,20б,"2",
42485871,yes,,,,"2",
288787132,yes,,,,,
214302404,yes,,,,"1",
201366173,yes,,,,"1",
204818461,yes,,,,"1",
214606021,yes,,,,"1",
214302287,yes,,,,"1",
213891993,yes,,,,"1",
199676466,yes,,,,"1",
199535410,yes,Саянская улица,,"1","1",
59176537,yes,Каслинская улица,,46а,"6",
114929726,yes,Социалистическая улица,,"36",,
213892044,yes,,,,"1",
55883691,yes,Каслинская улица,,"36","4",
199534880,yes,,,,"1",
205793472,yes,,,,"1",
42485881,yes,,,,,
31453676,yes,улица Курчатова,,"7","4",Челябинский колледж информационно-промышленных технологий и художественных промыслов
42485954,yes,,,,,
199629239,yes,,,,"1",
204818317,yes,,,,"1",
214302385,yes,,,,"1",
183988199,yes,Доменная улица,,,"1",
213885249,yes,,,,"1",
199534866,yes,,,,"1",
88050251,yes,улица Богдана Хмельницкого,,15а,,
92246536,yes,улица 60 лет Октября,,18а,"5",
205490054,yes,Каслинская улица,,"5","4",
86929985,school,улица 32-й Годовщины Октября,,18а,"3",
214606081,yes,,,,"1",
213891983,yes,,,,"1",
31453689,yes,улица Сулимова,,94а,"5",
59176587,yes,улица Калинина,,"24","5",
213892050,yes,,,,"1",
213885397,yes,,,,"1",
199629235,yes,,,,"1",
210261577,garages,,,,"1",
199676305,yes,,,,"1",
86424431,yes,улица Доватора,,"28","3",
214302284,yes,,,,"1",
199629379,yes,,,,"1",
204822363,yes,,,,"1",
213885294,yes,,,,"1",
